update,total_loss,policy_loss,value_loss,entropy
1262,-0.0047,-0.0002,0.0113,1.0185
1263,-0.0084,-0.0,0.0034,1.0055
1264,-0.0079,0.0002,0.0044,1.0233
1265,-0.004,0.0001,0.0124,1.0374
1266,-0.0056,0.0005,0.0084,1.0268
1267,-0.0084,0.0004,0.0028,1.024
1268,0.0248,-0.0002,0.0709,1.0373
1269,0.0031,-0.0,0.027,1.0344
1270,0.0059,0.0003,0.0317,1.0313
1271,-0.0023,0.0001,0.0157,1.0305
1272,0.0125,-0.0003,0.0457,1.007
1273,-0.0045,-0.0,0.0114,1.0131
1274,-0.0075,0.0003,0.0045,0.9967
1275,-0.0092,-0.0007,0.003,0.9947
1276,-0.0043,-0.0017,0.0147,0.9952
1277,-0.008,0.0003,0.0037,1.0154
1278,-0.0081,0.0002,0.0035,1.01
1279,-0.004,-0.0001,0.0124,1.0028
1280,-0.0059,-0.0003,0.0088,0.9956
1281,0.0006,0.0004,0.0202,0.9905
1282,-0.0034,0.0002,0.0125,0.9862
1283,-0.0079,-0.0007,0.005,0.9778
1284,-0.0097,-0.0012,0.0026,0.9825
1285,-0.0058,0.0004,0.0071,0.9795
1286,-0.0061,-0.0003,0.008,0.9832
1287,-0.0025,-0.0006,0.0159,0.9805
1288,-0.007,-0.0005,0.0071,1.0007
1289,-0.0051,-0.0004,0.0106,1.0004
1290,0.0183,-0.0003,0.0572,0.9998
1291,0.0135,0.0012,0.0445,0.9983
1292,-0.0035,0.0001,0.0124,0.9784
1293,-0.0059,0.0009,0.0058,0.9789
1294,-0.0077,0.0,0.0039,0.9709
1295,-0.005,-0.0004,0.0104,0.9784
1296,-0.0043,0.001,0.0091,0.9879
1297,-0.0076,0.0001,0.0044,0.9855
1298,-0.0074,0.0003,0.0042,0.9842
1299,-0.0082,-0.0002,0.0041,1.0043
1300,-0.0093,-0.0013,0.0041,1.0032
1301,-0.0072,-0.0007,0.0069,0.9919
1302,-0.0077,-0.0,0.0042,0.9818
1303,-0.0043,0.0001,0.0108,0.9763
1304,-0.0049,0.0007,0.0084,0.9849
1305,0.0115,-0.0005,0.0436,0.9814
1306,-0.0057,-0.0004,0.0092,0.9905
1307,-0.008,-0.0005,0.0045,0.9793
1308,-0.0067,0.0003,0.0058,0.9945
1309,-0.0091,-0.0007,0.0032,0.9978
1310,-0.0026,0.0,0.015,1.007
1311,-0.0093,-0.0005,0.0026,1.0086
1312,-0.006,-0.0001,0.0082,1.001
1313,-0.0009,0.0003,0.0176,0.9955
1314,0.0438,0.0009,0.1055,0.9911
1315,0.0185,-0.0,0.0573,1.0074
1316,0.0004,0.0005,0.0197,0.9934
1317,0.0026,-0.0001,0.0253,0.9956
1318,-0.0061,0.0002,0.0072,0.9898
1319,-0.0061,-0.0008,0.0093,0.9907
1320,-0.0017,0.0006,0.015,0.9871
1321,-0.0076,0.0006,0.0039,1.0114
1322,-0.0073,0.0001,0.0055,1.0126
1323,-0.0056,0.0002,0.0084,1.0023
1324,-0.0077,0.0001,0.0043,0.9943
1325,0.0018,0.0012,0.0211,0.9928
1326,-0.0055,-0.0001,0.0092,0.9986
1327,-0.0029,-0.0004,0.0147,0.9855
1328,-0.0006,0.0014,0.016,0.9974
1329,0.0094,-0.0007,0.0403,1.0097
1330,-0.0051,-0.0003,0.0104,0.9984
1331,-0.0053,0.0007,0.0077,0.9839
1332,-0.0021,-0.0,0.0161,1.01
1333,-0.0081,-0.0001,0.0041,1.0083
1334,0.0014,-0.0006,0.0242,1.0105
1335,0.0033,0.0001,0.0265,1.0096
1336,-0.0051,-0.0007,0.0111,0.9866
1337,-0.0067,0.0005,0.0052,0.9815
1338,-0.0037,0.0,0.0122,0.9863
1339,-0.0014,-0.0004,0.0181,0.998
1340,-0.0066,-0.0005,0.0075,0.9807
1341,-0.0065,-0.0002,0.0069,0.9739
1342,0.0056,-0.0005,0.0317,0.977
1343,-0.0067,0.0,0.0069,1.012
1344,-0.0088,-0.0001,0.0026,1.0062
1345,-0.007,0.0007,0.0046,1.0021
1346,-0.0065,-0.0003,0.0075,0.9938
1347,-0.0027,0.0002,0.014,0.9875
1348,-0.0054,0.0006,0.0079,0.9917
1349,0.0074,0.0006,0.0333,0.9907
1350,-0.001,-0.0008,0.0194,0.9931
1351,-0.0055,0.0003,0.0082,0.9886
1352,-0.0067,0.0015,0.0035,0.9976
1353,-0.0026,-0.0,0.0148,0.9978
1354,-0.0048,0.0005,0.0098,1.0176
1355,-0.0096,-0.0007,0.0026,1.0179
1356,-0.0091,-0.001,0.004,1.0083
1357,-0.0065,-0.0002,0.0074,1.0045
1358,-0.0028,0.0006,0.013,0.9892
1359,-0.0019,-0.0002,0.0167,1.0016
1360,0.01,-0.0003,0.0404,0.9942
1361,-0.0034,-0.0003,0.014,1.0073
1362,0.0041,0.0003,0.0276,0.9972
1363,0.0013,0.0007,0.0213,1.003
1364,-0.0038,0.0006,0.0113,1.0031
1365,-0.0051,-0.0001,0.0105,1.0151
1366,-0.0066,0.0004,0.0063,1.017
1367,0.0024,0.0005,0.0241,1.018
1368,0.0086,0.0009,0.036,1.031
1369,0.0082,-0.0001,0.0367,1.0054
1370,0.0025,-0.0003,0.0255,0.9943
1371,0.0184,0.0002,0.0564,0.9939
1372,0.0037,0.0009,0.0256,0.9996
1373,-0.0011,-0.0002,0.0176,0.9721
1374,-0.0042,-0.0003,0.0116,0.9726
1375,0.0009,-0.0,0.0213,0.9742
1376,-0.0081,-0.0007,0.0051,0.9949
1377,-0.008,0.0001,0.0035,0.9897
1378,-0.0033,0.0003,0.0125,0.9819
1379,-0.007,0.0002,0.005,0.9717
1380,0.0072,-0.0003,0.0343,0.9607
1381,-0.0016,-0.0001,0.0162,0.9635
1382,-0.0069,-0.0001,0.0055,0.9598
1383,-0.0061,-0.0006,0.0082,0.9605
1384,-0.007,-0.0002,0.0055,0.9577
1385,-0.0084,-0.0006,0.0036,0.958
1386,-0.0055,0.0004,0.0074,0.9549
1387,-0.0068,-0.0007,0.0075,0.9804
1388,-0.0049,0.0001,0.0097,0.9826
1389,-0.0076,-0.0005,0.0052,0.9667
1390,-0.006,0.0008,0.0055,0.9598
1391,0.0128,0.0008,0.0431,0.9575
1392,-0.0061,-0.0005,0.008,0.9629
1393,-0.0078,-0.0003,0.0042,0.9591
1394,-0.0068,-0.0002,0.0059,0.9609
1395,-0.0013,0.0001,0.0165,0.961
1396,-0.0055,-0.0002,0.0085,0.961
1397,0.0009,-0.0007,0.0222,0.9564
1398,-0.0065,0.0012,0.0041,0.9735
1399,-0.0088,-0.0002,0.0022,0.9721
1400,-0.0078,0.0001,0.0036,0.9672
1401,-0.0092,-0.0009,0.0026,0.9607
1402,0.012,0.0003,0.0425,0.96
1403,0.0082,-0.0005,0.0372,0.9874
1404,-0.0001,-0.0003,0.0195,0.9533
1405,-0.0061,-0.001,0.0089,0.9531
1406,-0.0025,0.0003,0.0134,0.9542
1407,-0.0067,-0.0002,0.0063,0.9717
1408,0.0116,-0.0005,0.0445,1.0055
1409,-0.0038,-0.0,0.0119,0.9758
1410,-0.0067,0.0002,0.0058,0.9737
1411,-0.0068,0.0006,0.0045,0.9685
1412,-0.0066,-0.0004,0.0069,0.963
1413,-0.0048,0.0007,0.0081,0.961
1414,-0.0058,0.0003,0.0071,0.9608
1415,-0.0043,0.0,0.0106,0.957
1416,-0.004,0.0006,0.0099,0.9569
1417,0.0145,-0.0006,0.0494,0.96
1418,0.0043,0.0001,0.0278,0.9714
1419,-0.0046,-0.0007,0.0112,0.956
1420,-0.0086,-0.0004,0.0031,0.9778
1421,-0.0063,0.0003,0.0063,0.9797
1422,0.0177,0.0003,0.0544,0.9736
1423,0.0091,-0.0001,0.0379,0.9822
1424,-0.0039,0.0005,0.0103,0.9592
1425,-0.0066,0.0006,0.0048,0.9606
1426,-0.0045,-0.0001,0.0104,0.9552
1427,-0.0053,0.0002,0.0081,0.9596
1428,-0.005,-0.0001,0.0093,0.9569
1429,-0.0037,-0.0006,0.0131,0.9593
1430,0.0037,-0.0006,0.0276,0.9577
1431,-0.0073,0.0002,0.0045,0.9798
1432,-0.0081,-0.0007,0.005,0.9857
1433,-0.0056,-0.0001,0.0087,0.982
1434,-0.0062,-0.0001,0.0074,0.9755
1435,-0.0052,0.0001,0.0087,0.9652
1436,-0.0064,-0.0001,0.0068,0.9711
1437,-0.0076,0.0006,0.003,0.9747
1438,-0.0068,0.0008,0.0042,0.9706
1439,-0.006,-0.0004,0.0081,0.9641
1440,-0.0042,0.0001,0.0107,0.9713
1441,-0.0075,0.0002,0.0038,0.9619
1442,-0.0056,0.0012,0.006,0.9804
1443,-0.0055,0.0,0.0086,0.9825
1444,-0.0063,0.0006,0.0057,0.9685
1445,-0.0023,0.0002,0.0142,0.9598
1446,-0.0069,0.0002,0.005,0.9574
1447,-0.0067,-0.0008,0.0071,0.9553
1448,-0.0057,-0.0001,0.0079,0.9604
1449,0.0093,0.0002,0.038,0.9949
1450,-0.0044,-0.0008,0.0117,0.9514
1451,-0.0035,-0.0006,0.0134,0.9571
1452,-0.0059,0.0005,0.0061,0.9541
1453,-0.0056,0.0004,0.0073,0.9698
1454,-0.0081,0.0002,0.0027,0.9682
1455,-0.0048,0.0002,0.009,0.9568
1456,-0.0061,0.0001,0.0067,0.9543
1457,0.014,-0.0004,0.0475,0.9394
1458,-0.0051,-0.0008,0.0103,0.9393
1459,-0.0044,0.0003,0.0096,0.9405
1460,-0.0081,-0.0003,0.0033,0.9473
1461,-0.0065,0.0005,0.0049,0.9435
1462,-0.0072,-0.0009,0.0062,0.9376
1463,-0.0046,-0.0003,0.01,0.9343
1464,-0.0064,-0.0004,0.0073,0.956
1465,-0.007,0.0012,0.0027,0.9572
1466,-0.0068,-0.0001,0.0056,0.9474
1467,-0.0047,0.0006,0.0081,0.9382
1468,0.0052,-0.0002,0.0296,0.9336
1469,-0.0021,-0.0007,0.0162,0.9456
1470,0.0103,0.0002,0.0396,0.9625
1471,-0.0013,0.0012,0.0142,0.9531
1472,-0.0074,-0.0004,0.0047,0.9337
1473,0.0002,0.0004,0.0184,0.9407
1474,-0.0051,0.0001,0.0082,0.9319
1475,-0.0057,0.0003,0.007,0.9473
1476,-0.0083,-0.0002,0.0026,0.9452
1477,-0.0034,0.0,0.012,0.9376
1478,-0.0038,0.0003,0.0105,0.9315
1479,-0.0004,0.0002,0.0172,0.92
1480,-0.0042,-0.0006,0.0113,0.9252
1481,0.0027,-0.0002,0.0241,0.9169
1482,-0.0011,0.0002,0.016,0.935
1483,-0.0066,0.0001,0.0049,0.9202
1484,-0.0076,-0.0004,0.004,0.9173
1485,-0.0063,0.0006,0.0047,0.9201
1486,-0.0085,-0.0008,0.0036,0.9458
1487,-0.0075,0.0005,0.0028,0.9506
1488,0.0148,0.0003,0.0479,0.949
1489,0.0119,-0.0,0.0428,0.947
1490,0.0319,0.0002,0.0823,0.9543
1491,0.0004,0.0001,0.0198,0.954
1492,0.0104,0.0003,0.0391,0.936
1493,0.0225,0.001,0.0623,0.9596
1494,-0.0042,0.0004,0.0097,0.9393
1495,-0.0055,0.0003,0.0075,0.9526
1496,0.0279,-0.0001,0.0761,1.015
1497,-0.0061,0.0002,0.0066,0.952
1498,-0.0063,-0.0007,0.0078,0.9567
1499,0.0105,-0.0007,0.0414,0.9534
1500,0.0062,0.0002,0.0313,0.9604
1501,0.0447,0.0003,0.1079,0.9535
1502,0.0157,-0.0002,0.0511,0.9661
1503,0.0096,-0.0001,0.0382,0.9452
1504,-0.0018,-0.0,0.0153,0.939
1505,-0.0042,0.0005,0.0094,0.9345
1506,-0.0059,0.0003,0.0066,0.9495
1507,-0.0054,0.0002,0.0077,0.9408
1508,-0.0064,0.0003,0.0059,0.9662
1509,-0.0085,-0.0002,0.0028,0.967
1510,-0.0058,-0.0008,0.0092,0.9572
1511,-0.0076,-0.0007,0.005,0.9473
1512,0.0046,0.0001,0.0278,0.9424
1513,-0.0026,-0.0004,0.0148,0.9538
1514,-0.0043,0.0009,0.0087,0.9547
1515,-0.0046,0.0015,0.0069,0.9539
1516,0.0081,-0.0001,0.0356,0.9642
1517,-0.0072,-0.0001,0.0055,0.9796
1518,0.0004,0.001,0.018,0.9653
1519,-0.0023,-0.0002,0.0156,0.9843
1520,-0.007,0.0006,0.0045,0.9842
1521,-0.0027,0.0006,0.0131,0.988
1522,-0.0057,-0.0006,0.0092,0.9736
1523,0.0334,0.0003,0.0856,0.9682
1524,0.0197,0.0001,0.0592,0.9983
1525,0.0038,-0.0002,0.0274,0.9749
1526,-0.0074,0.0001,0.0044,0.9641
1527,-0.003,0.0005,0.0121,0.9614
1528,-0.0029,0.0001,0.0136,0.9789
1529,-0.0013,0.0,0.0166,0.9616
1530,-0.0015,0.001,0.0146,0.9811
1531,-0.0056,0.0015,0.0055,0.9793
1532,0.0415,-0.0011,0.1047,0.9797
1533,0.0439,0.0005,0.1068,1.0009
1534,0.0232,-0.0002,0.0668,1.0018
1535,-0.0003,0.0008,0.0175,0.9751
1536,-0.002,-0.0005,0.0158,0.9489
1537,0.0194,-0.0007,0.0597,0.9708
1538,0.0092,0.0007,0.0365,0.977
1539,0.0013,0.0008,0.0202,0.9596
1540,0.0024,0.0018,0.0205,0.9569
1541,-0.0053,-0.0003,0.0095,0.9814
1542,-0.0052,0.0008,0.0076,0.9834
1543,-0.0069,-0.0009,0.0077,0.9785
1544,-0.005,-0.0002,0.0098,0.9708
1545,-0.0004,0.0004,0.0175,0.9563
1546,0.0034,0.0003,0.0256,0.9615
1547,-0.0013,-0.0004,0.0177,0.9682
1548,0.0016,-0.0003,0.0236,0.9889
1549,0.0004,0.0019,0.0166,0.9858
1550,-0.0057,0.0014,0.005,0.9578
1551,-0.0051,-0.0007,0.0103,0.9545
1552,-0.0063,-0.0003,0.0077,0.9883
1553,-0.0063,0.0014,0.0044,0.9902
1554,0.0004,-0.0004,0.0211,0.9762
1555,-0.0031,-0.0003,0.0138,0.9687
1556,-0.0025,0.0005,0.0131,0.95
1557,-0.0061,0.0014,0.0043,0.9561
1558,-0.0072,-0.0005,0.0056,0.953
1559,-0.0072,0.0002,0.0044,0.9565
1560,-0.007,-0.0011,0.0073,0.9507
1561,-0.0019,-0.0009,0.017,0.9485
1562,-0.0063,-0.0008,0.0077,0.9374
1563,-0.0076,0.0003,0.0035,0.9713
1564,-0.0037,0.0006,0.011,0.9771
1565,-0.0063,0.0003,0.0063,0.9717
1566,-0.0053,0.0003,0.008,0.9655
1567,-0.0031,-0.0004,0.0135,0.9532
1568,-0.0056,0.0007,0.0066,0.958
1569,-0.0056,0.0004,0.007,0.9424
1570,-0.0031,-0.0001,0.0129,0.9492
1571,0.0176,-0.0004,0.055,0.9498
1572,0.0007,0.0003,0.0198,0.9601
1573,-0.0067,0.0007,0.0042,0.953
1574,-0.0082,0.0,0.0032,0.9812
1575,-0.0082,0.0001,0.0033,0.9867
1576,-0.0028,0.0003,0.0134,0.9765
1577,0.0022,0.0005,0.0229,0.972
1578,-0.007,0.0004,0.0044,0.9661
1579,-0.0085,-0.0004,0.0032,0.9752
1580,-0.0037,-0.0002,0.0126,0.9787
1581,-0.0024,-0.0007,0.0164,0.9931
1582,-0.0008,0.0013,0.0154,0.9828
1583,-0.0045,-0.0003,0.0113,0.987
1584,-0.0071,0.0001,0.005,0.9801
1585,-0.0047,0.0004,0.0099,1.0005
1586,-0.008,0.0,0.004,1.0021
1587,-0.008,0.0002,0.0034,0.9969
1588,0.0063,-0.0009,0.0342,0.9959
1589,-0.0057,0.0004,0.0074,0.9749
1590,-0.0074,-0.0005,0.0058,0.9774
1591,0.0058,-0.0007,0.0324,0.972
1592,-0.0038,-0.0001,0.012,0.9726
1593,-0.0089,-0.0012,0.0039,0.9721
1594,-0.0021,0.0002,0.0151,0.9804
1595,-0.0078,-0.0007,0.0055,0.9825
1596,-0.0022,0.0001,0.0152,0.997
1597,-0.0058,0.0007,0.0071,1.0037
1598,-0.0071,0.0014,0.003,1.002
1599,-0.006,-0.0007,0.0093,0.9954
1600,-0.0029,0.0001,0.0137,0.979
1601,0.0036,0.0002,0.0263,0.9754
1602,-0.0048,-0.0003,0.0105,0.97
1603,-0.0096,-0.0016,0.0035,0.9719
1604,-0.0037,0.0007,0.0106,0.9755
1605,-0.0078,0.0002,0.0036,0.981
1606,-0.0036,0.0007,0.0109,0.9761
1607,-0.0036,0.0003,0.0123,1.0023
1608,-0.0022,0.0004,0.0151,1.0067
1609,-0.0037,0.0,0.0124,0.9974
1610,-0.0091,-0.0007,0.0029,0.9876
1611,-0.0027,0.0003,0.0135,0.9712
1612,-0.0087,-0.0006,0.0034,0.9754
1613,-0.0055,-0.001,0.0104,0.9797
1614,-0.0066,0.0006,0.0055,0.9915
1615,0.0003,-0.0,0.0201,0.9734
1616,-0.0079,-0.0005,0.0045,0.9705
1617,-0.0079,-0.0007,0.0048,0.9711
1618,-0.0084,-0.0001,0.0034,1.0025
1619,-0.0083,0.0001,0.0033,1.0065
1620,-0.0073,0.0,0.0053,0.9941
1621,0.0087,0.0004,0.0366,1.0023
1622,-0.0019,-0.0003,0.0167,0.9952
1623,-0.0071,-0.0005,0.0067,0.9913
1624,0.0132,0.0018,0.0425,0.9896
1625,-0.0048,0.0008,0.0086,0.9892
1626,-0.0037,0.0002,0.0117,0.9708
1627,-0.0075,0.0003,0.0038,0.9742
1628,-0.0084,-0.0004,0.0035,0.9774
1629,-0.001,0.0005,0.0171,0.9992
1630,-0.0094,-0.0012,0.0035,1.0036
1631,-0.0073,0.0011,0.0031,0.9995
1632,-0.0094,-0.0015,0.004,0.9957
1633,-0.0083,-0.0008,0.0045,0.9816
1634,-0.0052,0.0003,0.0084,0.9739
1635,0.0072,0.0002,0.0334,0.9682
1636,-0.002,0.0,0.0156,0.9811
1637,0.0048,-0.0006,0.0304,0.9809
1638,0.0105,0.0007,0.0394,0.9874
1639,-0.0072,0.0001,0.0049,0.9846
1640,-0.0063,0.0006,0.0062,0.9984
1641,-0.008,0.0001,0.0038,1.0015
1642,0.02,0.0004,0.0591,0.9957
1643,0.0287,0.0012,0.0752,1.0071
1644,0.0113,0.0013,0.0398,0.9932
1645,-0.0054,0.0003,0.0081,0.9742
1646,-0.0074,-0.0007,0.0059,0.9684
1647,-0.0056,0.0005,0.0072,0.9729
1648,0.0022,0.0004,0.0231,0.9743
1649,-0.0072,-0.0004,0.006,0.9828
1650,-0.008,-0.0004,0.0043,0.9726
1651,-0.0065,0.0009,0.0051,0.9922
1652,-0.0062,0.0003,0.007,0.9981
1653,-0.0074,0.0009,0.0031,0.9852
1654,-0.0063,0.0002,0.0065,0.975
1655,0.0059,-0.0004,0.032,0.9678
1656,-0.0043,0.0001,0.0109,0.9789
1657,0.0042,0.0001,0.0278,0.9755
1658,-0.0065,-0.0002,0.0071,0.9841
1659,0.0072,0.0,0.0337,0.9716
1660,0.0038,0.0014,0.0243,0.9749
1661,0.0076,-0.0006,0.036,0.9725
1662,-0.0077,-0.0008,0.006,0.9939
1663,-0.0087,-0.0005,0.0035,1.0013
1664,-0.0053,-0.0012,0.0119,0.9965
1665,-0.0073,-0.0008,0.0066,0.9798
1666,0.0013,0.0004,0.0212,0.968
1667,-0.0019,0.0006,0.0146,0.9796
1668,-0.007,-0.001,0.0073,0.9682
1669,-0.0058,-0.0001,0.0081,0.9735
1670,-0.0018,0.0008,0.0144,0.9806
1671,-0.0071,0.0013,0.0029,0.9865
1672,-0.0035,0.0005,0.0117,0.982
1673,-0.0077,-0.0001,0.0049,0.9964
1674,-0.0068,-0.0005,0.0075,0.9996
1675,-0.0045,-0.0001,0.0108,0.9876
1676,0.0054,0.0012,0.0279,0.9795
1677,0.0109,0.0002,0.0407,0.969
1678,-0.0043,0.0001,0.0107,0.9775
1679,-0.0077,0.0,0.0038,0.9678
1680,0.0046,0.0004,0.028,0.9778
1681,0.0097,-0.0003,0.0392,0.9648
1682,-0.0009,-0.0009,0.0195,0.9841
1683,0.0076,0.0009,0.0329,0.9797
1684,-0.0074,0.0003,0.0043,0.9925
1685,-0.0071,-0.0003,0.0061,0.9952
1686,-0.007,0.0006,0.0045,0.9884
1687,-0.0072,0.0001,0.0049,0.9767
1688,-0.0034,-0.0001,0.0129,0.9709
1689,-0.0027,-0.0001,0.0143,0.9765
1690,-0.0064,0.0008,0.005,0.9704
1691,-0.0084,0.0001,0.0025,0.9811
1692,-0.0078,-0.0,0.004,0.9805
1693,-0.0059,-0.0004,0.0085,0.9799
1694,0.0054,0.0012,0.0281,0.9845
1695,-0.0006,0.0001,0.0185,0.9961
1696,-0.01,-0.0013,0.0026,1.0033
1697,0.0037,0.0005,0.0262,0.9848
1698,0.0094,-0.0005,0.0393,0.9816
1699,-0.0039,-0.0007,0.013,0.9745
1700,-0.0069,0.0005,0.0048,0.9785
1701,-0.0095,-0.0015,0.0037,0.9805
1702,-0.0012,-0.0014,0.0205,0.9956
1703,0.0087,0.0002,0.0373,1.0062
1704,-0.0071,0.0002,0.0053,0.9907
1705,-0.0066,-0.0011,0.0088,0.9923
1706,-0.0087,-0.0004,0.0037,1.009
1707,-0.0075,-0.0001,0.0054,1.012
1708,-0.0004,0.0002,0.019,1.007
1709,-0.0039,0.0009,0.0106,1.0028
1710,0.0011,-0.0003,0.0228,1.0002
1711,-0.0064,0.0012,0.0048,1.0014
1712,-0.0045,0.0,0.0108,0.9912
1713,-0.0079,-0.0012,0.0062,0.9874
1714,0.0024,0.0004,0.0236,0.9819
1715,-0.0056,0.0004,0.008,0.9907
1716,-0.0073,-0.0001,0.0049,0.9708
1717,-0.0063,0.0001,0.0072,1.0008
1718,-0.0077,0.0007,0.0035,1.0064
1719,-0.0063,-0.0005,0.0084,0.9976
1720,-0.0077,0.0001,0.0043,0.9882
1721,-0.0043,0.0002,0.0107,0.9775
1722,-0.006,-0.0002,0.0082,0.9903
1723,-0.0048,0.0003,0.0095,0.9822
1724,-0.0068,-0.0005,0.007,0.9755
1725,-0.0016,0.0005,0.0154,0.9755
1726,-0.0068,0.0013,0.0033,0.9771
1727,-0.007,0.0013,0.0032,0.9829
1728,-0.0087,-0.0006,0.0037,0.9959
1729,-0.0055,0.0003,0.0083,1.0009
1730,-0.0045,-0.0004,0.0116,0.9868
1731,-0.002,0.0002,0.0152,0.9826
1732,-0.0014,0.0007,0.0153,0.9704
1733,-0.0062,-0.0009,0.0089,0.9718
1734,0.0079,0.0001,0.0351,0.9725
1735,-0.0029,-0.0002,0.0142,0.9867
1736,0.0042,-0.0001,0.0281,0.9784
1737,-0.0036,0.0009,0.0106,0.9784
1738,-0.0022,0.0011,0.0127,0.9702
1739,-0.0056,-0.0003,0.0093,0.9971
1740,-0.008,0.0006,0.0028,0.9968
1741,0.001,0.001,0.0199,0.9936
1742,0.0051,0.0009,0.0281,0.9862
1743,0.0112,0.0005,0.0411,0.9811
1744,-0.0046,0.0002,0.0099,0.9737
1745,-0.0039,0.0004,0.0107,0.9634
1746,-0.0064,0.0005,0.0056,0.9682
1747,-0.0075,-0.0008,0.0059,0.9687
1748,-0.0059,0.0013,0.005,0.9751
1749,-0.0063,0.0005,0.0059,0.9736
1750,-0.0046,-0.0,0.0107,0.9916
1751,-0.0084,-0.0005,0.0041,0.9942
1752,-0.0084,-0.0,0.003,0.9858
1753,-0.0034,-0.0001,0.0128,0.978
1754,0.0136,0.0001,0.0466,0.9756
1755,-0.0069,0.0003,0.0051,0.9747
1756,-0.0084,-0.0003,0.003,0.9662
1757,-0.0051,0.0002,0.0088,0.9663
1758,0.017,0.0004,0.0529,0.9775
1759,-0.0019,-0.0001,0.0163,0.9977
1760,-0.0042,-0.0001,0.0112,0.9629
1761,-0.0052,0.0005,0.0086,0.9969
1762,-0.008,0.0007,0.0026,0.9995
1763,-0.0057,-0.0,0.0086,0.9959
1764,-0.0026,-0.0006,0.0159,0.9891
1765,-0.0016,0.0003,0.0157,0.9744
1766,-0.0057,0.0,0.0082,0.9799
1767,-0.0041,0.0005,0.0102,0.975
1768,-0.0046,0.0006,0.0093,0.9843
1769,-0.0081,0.0001,0.0034,0.987
1770,-0.0049,0.0002,0.0095,0.992
1771,-0.0079,0.0004,0.0031,0.9804
1772,-0.0072,-0.0003,0.0065,1.0071
1773,-0.0078,-0.0006,0.0057,1.0114
1774,0.0052,-0.0003,0.031,1.0001
1775,-0.0019,-0.0002,0.0165,0.993
1776,0.0216,0.0004,0.0619,0.9848
1777,-0.0013,0.0004,0.0166,0.9981
1778,-0.0025,0.0,0.0147,0.981
1779,0.0307,-0.0002,0.0824,1.0393
1780,0.0239,-0.0003,0.0693,1.0452
1781,-0.004,-0.0005,0.013,0.9974
1782,-0.0062,0.0004,0.0062,0.9679
1783,-0.0073,-0.0006,0.0066,0.9971
1784,-0.0034,-0.0006,0.0143,1.0008
1785,-0.007,0.0004,0.0051,0.9944
1786,-0.0062,0.0011,0.005,0.9829
1787,-0.0032,0.0,0.0133,0.986
1788,-0.0042,-0.0007,0.013,0.9982
1789,0.0372,0.0008,0.0927,1.0024
1790,0.019,0.0004,0.0579,1.0315
1791,-0.0029,0.0008,0.0123,0.9867
1792,-0.0055,0.0002,0.0083,0.9911
1793,-0.0074,0.0009,0.0033,0.9941
1794,-0.0058,-0.0004,0.0096,1.0159
1795,-0.0082,0.0001,0.004,1.0249
1796,0.0045,0.001,0.0274,1.0204
1797,0.0075,0.0,0.0357,1.0365
1798,0.0033,0.0001,0.0266,1.0148
1799,-0.004,-0.0009,0.0138,1.0084
1800,-0.0013,0.0006,0.0161,0.9984
1801,-0.0043,0.0011,0.009,0.9978
1802,-0.0031,0.0012,0.0111,0.9941
1803,-0.0045,0.0005,0.0098,0.9909
1804,-0.0067,-0.0005,0.0072,0.9795
1805,-0.0088,-0.0003,0.0033,1.0163
1806,-0.0088,-0.0003,0.0034,1.0186
1807,-0.0058,0.0002,0.0082,1.0131
1808,-0.0042,-0.0015,0.0147,1.0023
1809,-0.0036,0.0015,0.0097,0.9889
1810,-0.0068,0.001,0.0043,0.9906
1811,-0.004,0.0005,0.0106,0.978
1812,-0.006,0.0003,0.0072,0.9882
1813,-0.0011,-0.0002,0.0176,0.9749
1814,-0.0027,-0.0004,0.0148,0.9753
1815,-0.0069,-0.0001,0.0058,0.9668
1816,-0.009,-0.0007,0.003,0.9878
1817,-0.009,-0.0005,0.0028,0.9884
1818,-0.0081,-0.0002,0.0037,0.9717
1819,-0.0067,-0.0002,0.0062,0.9611
1820,0.0175,0.0,0.054,0.9542
1821,0.0019,-0.0004,0.0238,0.9663
1822,0.0057,0.0002,0.0301,0.9517
1823,-0.0064,-0.0001,0.0063,0.9492
1824,-0.0049,-0.0003,0.0098,0.9439
1825,-0.008,-0.0004,0.0036,0.9471
1826,-0.0089,-0.0012,0.0034,0.9383
1827,-0.0061,0.0001,0.0068,0.9586
1828,-0.0086,-0.0005,0.003,0.9592
1829,0.001,-0.0002,0.0214,0.9502
1830,-0.001,-0.0007,0.0181,0.9376
1831,0.0331,-0.0006,0.0861,0.9308
1832,0.0027,-0.0004,0.0253,0.9488
1833,-0.0023,0.0014,0.0111,0.9317
1834,0.004,0.0,0.027,0.9579
1835,-0.0036,-0.0011,0.0138,0.945
1836,-0.0078,-0.0007,0.0044,0.9316
1837,-0.008,-0.0011,0.0048,0.9273
1838,-0.005,-0.0002,0.0094,0.9495
1839,-0.0031,0.0004,0.012,0.9514
1840,-0.0001,0.0006,0.0174,0.937
1841,-0.0043,-0.0002,0.0103,0.9276
1842,0.0248,-0.0,0.0682,0.9264
1843,-0.0009,-0.0001,0.0169,0.9332
1844,0.014,0.0004,0.0454,0.9127
1845,0.0077,-0.0007,0.0354,0.9269
1846,0.0044,-0.0001,0.0275,0.9272
1847,0.0008,0.0004,0.0193,0.9332
